-15.705522,-366.143858,-66.255017,0.106239
-16.127008,-366.011851,-68.376304,0.102255
-15.275796,-364.463164,-67.170235,0.154689
-15.543448,-364.435751,-68.844131,0.157867
-16.107853,-365.349229,-70.195675,0.110512
-15.422287,-363.592567,-70.182609,0.150345
-15.819384,-366.282396,-64.067609,0.114951
-15.273037,-364.505141,-65.083630,0.135756
-16.110166,-366.245844,-61.910483,0.109074
-15.536957,-364.474701,-63.001949,0.142075
-16.482277,-366.028863,-59.771227,0.121406
-15.807517,-364.315261,-60.970952,0.158742
-15.193298,-362.962682,-71.830064,0.145977
-17.008152,-365.311435,-57.025840,0.146004
-16.077229,-363.781443,-58.882895,0.154524
-31.693590,-371.827728,-44.147734,0.119983
-29.703784,-371.659586,-44.406646,0.115696
-28.567076,-373.382093,-44.720104,0.099290
-27.761472,-371.495155,-44.837333,0.105946
-26.928921,-372.932864,-45.339488,0.091094
-25.874214,-371.599523,-45.772154,0.097859
-25.014379,-373.709554,-46.630940,0.094742
-24.014157,-373.855864,-47.643778,0.093094
-23.968652,-375.752356,-48.020106,0.094783
-24.221177,-371.889544,-46.973434,0.100812
-13.943373,-364.673789,-77.123658,0.119407
-13.329797,-366.888361,-77.898070,0.108712
-17.664700,-369.430394,-56.741496,0.107644
-18.287389,-367.316329,-55.967505,0.115013
-46.242623,-140.389287,-90.107132,0.098836
-47.788587,-141.526417,-90.352597,0.100929
-46.931763,-141.169552,-88.571262,0.124693
-48.165115,-142.207890,-88.745721,0.123717
-49.173642,-142.725125,-89.599853,0.088219
-44.559307,-139.494512,-89.472483,0.146780
-45.476933,-139.948151,-88.249712,0.147939
-42.702758,-138.704764,-89.394533,0.168695
-43.809159,-138.745810,-88.021527,0.156743
-40.770577,-138.212703,-89.613703,0.139987
-41.865712,-137.770204,-88.121463,0.178863
-38.789481,-137.941878,-89.861373,0.159399
-39.781627,-137.108401,-88.496931,0.173587
-36.815873,-137.542329,-89.982484,0.148333
-37.575096,-136.747331,-88.910444,0.158111
-49.648073,-143.071885,-88.075853,0.108954
-51.054261,-143.331171,-89.701115,0.092662
-51.782197,-144.004653,-88.461147,0.068757
-53.032054,-143.497423,-89.847614,0.120858
-53.798928,-144.413800,-88.782841,0.089926
-54.987308,-143.484532,-90.279255,0.165644
-55.691025,-144.844749,-89.260706,0.135460
-56.839513,-143.604974,-91.021642,0.144090
-57.379597,-145.521608,-89.953797,0.121109
-58.191087,-144.702206,-91.313868,0.127665
-58.051253,-143.520623,-92.530824,0.147040
-58.949147,-145.031742,-92.592942,0.138033
-58.715079,-144.052665,-93.804894,0.146409
-57.801713,-142.811449,-94.214205,0.153358
-58.673244,-143.964632,-95.316366,0.144498
-57.592087,-142.438663,-95.931988,0.151571
-58.326050,-144.054243,-97.084051,0.143169
-57.321511,-142.615330,-97.731910,0.143900
-57.648862,-144.249161,-98.835793,0.152838
-56.658268,-142.964202,-99.395201,0.144670
-56.554511,-144.367879,-100.454335,0.150062
-55.174089,-142.670707,-100.894815,0.144722
-55.115369,-144.389543,-101.957887,0.152031
-53.492645,-142.692092,-102.231276,0.154410
-53.320449,-144.405906,-103.113266,0.161377
-51.562634,-142.402367,-102.947791,0.149688
-51.273549,-144.303259,-103.835705,0.154920
-49.482763,-142.000418,-103.236585,0.135211
-49.141933,-144.226145,-104.331687,0.145914
-47.400503,-141.888072,-103.647995,0.148433
-42.174648,-137.235469,-97.602398,0.170856
-41.470438,-136.976309,-95.892100,0.171071
-40.483377,-137.599519,-97.417425,0.176648
-39.921995,-137.453912,-95.905567,0.191673
-40.348459,-137.353739,-94.374098,0.183880
-38.737019,-137.742284,-94.957287,0.179365
-39.138336,-137.782765,-92.926732,0.149584
-37.341772,-138.388924,-93.719675,0.155249
-37.947190,-137.971537,-91.478984,0.112602
-35.662468,-138.997140,-92.268767,0.123568
-43.354600,-137.813899,-98.984724,0.147960
-41.379443,-138.101237,-99.020050,0.175575
-44.232129,-138.613938,-100.499773,0.152239
-42.361082,-138.860680,-100.452378,0.154069
-44.783380,-139.721632,-101.976292,0.149770
-43.242824,-139.861911,-101.817870,0.162062
-45.938495,-140.818079,-102.956521,0.139931
-44.205182,-141.006028,-102.978243,0.151866
-45.488521,-142.448637,-103.890968,0.147418
-47.017379,-144.309383,-104.551292,0.159991
-34.345760,-138.657519,-90.634562,0.182244
-35.142369,-137.111017,-89.339120,0.161620
-14.410347,-371.081379,-66.619793,0.160354
-58.793398,-146.199796,-90.990428,0.124975
-43.749731,-386.191204,-57.334433,0.172125
-47.932068,-141.850794,-87.274306,0.156106
-41.935685,-386.738923,-57.703907,0.179209
-38.433983,-386.057830,-51.313214,0.127652
-46.524412,-140.474291,-86.873264,0.157644
-45.086721,-138.984895,-86.599665,0.175210
-14.587796,-371.642624,-65.009635,0.146104
-43.247507,-137.393900,-86.366109,0.172677
-40.991708,-136.303048,-87.051499,0.169367
-14.871202,-371.416665,-63.021579,0.150849
-14.755282,-373.089182,-63.836912,0.152507
-38.665582,-135.714634,-87.539129,0.164183
-14.736241,-362.580520,-73.614985,0.166019
-36.079017,-135.606459,-88.048330,0.176172
-14.044813,-362.121441,-75.776007,0.179462
-49.025721,-142.750946,-86.090155,0.180647
-15.257852,-371.426620,-61.175169,0.150475
-50.721382,-144.075883,-86.776149,0.142636
-52.629265,-144.986682,-87.286889,0.091456
-51.541352,-145.295579,-85.766447,0.160098
-14.983014,-373.421979,-62.296171,0.153867
-47.603205,-141.180201,-85.517927,0.172868
-32.865090,-380.478992,-46.303730,0.120269
-46.284829,-139.587395,-85.177385,0.187927
-44.971277,-137.979686,-84.887198,0.219700
-36.785866,-385.907984,-50.931701,0.132699
-49.941029,-143.967086,-84.926009,0.203692
-48.441248,-142.300197,-84.178288,0.235970
-36.050612,-384.613822,-49.401487,0.119940
-34.783642,-385.772657,-50.753409,0.133201
-47.141578,-140.484613,-83.726345,0.201547
-49.508223,-380.673055,-52.525588,0.143123
-46.081777,-138.702935,-83.445095,0.179910
-53.204479,-146.254359,-86.265419,0.136292
-48.781120,-379.880435,-51.003036,0.159213
-54.442176,-145.770094,-87.747557,0.090423
-47.838765,-378.765917,-49.829596,0.142118
-56.163281,-146.586909,-88.364676,0.099326
-32.783754,-385.578889,-50.705336,0.125340
-57.925558,-147.349911,-89.155474,0.108884
-33.967975,-384.509738,-49.340176,0.124182
-54.806145,-147.287784,-86.686205,0.135919
-35.069820,-383.209838,-48.165548,0.108984
-34.013394,-381.865890,-47.129694,0.111633
-56.584237,-148.245309,-87.161881,0.149629
-33.055497,-383.186472,-48.195330,0.112690
-50.667854,-145.556926,-84.131549,0.197590
-52.112356,-146.419509,-85.016230,0.193720
