-27.3338234192,  -719.1278825769,   -50.5276982826,  0.18237894512145544
-28.3715802290,  -719.5796374006,   -48.8916706760,  0.1678218266950116
-28.9193459148,  -719.1684286247,   -50.2813693053,  0.17984726970037432
-26.9889616373,  -719.2018983255,   -49.2813629495,  0.17834639799141808
-26.8792722630,  -718.4786500695,   -57.2318227165,  0.14969192175494844
-26.0316682782,  -719.2190951250,   -59.0002114960,  0.16876659121842497
-25.6678915683,  -718.6384148356,   -57.6564403735,  0.1780848857906774
-22.6079569337,  -716.4017376250,   -69.8638808718,  0.17537417769159505
-23.8355168194,  -718.0493046120,   -71.5022174650,  0.16061563251731514
-23.1634460317,  -716.9278138105,   -71.8172678513,  0.16926792732066723
-23.7081825617,  -718.4145630491,   -69.1338171509,  0.17711697151185307
-22.2090925226,  -715.7872946880,   -67.9116911683,  0.1661628694594569
-22.6656836966,  -717.1509080974,   -66.7033940809,  0.16218145701982647
-24.5038374526,  -719.5672058919,   -67.2183859693,  0.20726072097105858
-23.1397374492,  -718.4908404566,   -65.4372502475,  0.17644482871551662
-25.2499280773,  -720.1311751669,   -65.4885651919,  0.20069897601453937
-23.7692381251,  -719.4371932602,   -64.0223990331,  0.17145458130999378
-26.0624134609,  -720.1523486598,   -63.7056079444,  0.17947886734146878
-24.4959395398,  -719.8326046656,   -62.3198214767,  0.15394504515497262
-26.8865187819,  -719.8670983953,   -61.9376252720,  0.1588045162128314
-25.3233059051,  -719.7088718153,   -60.6584969030,  0.1513561907171776
-27.6934499002,  -719.3659062715,   -60.2082498541,  0.15554054351364058
-28.4887631334,  -718.6714631893,   -58.5428598373,  0.15222241694547867
-29.2973252946,  -718.0666882512,   -56.8416663326,  0.15461786604804464
-27.7864341748,  -717.9392639253,   -55.4352707092,  0.16512158532424193
-30.1092531149,  -717.7631300932,   -55.0945963234,  0.17148883975194473
-28.5614801615,  -718.0688373004,   -53.5025063994,  0.20167790136183414
-30.9009407641,  -717.9279375541,   -53.2952318391,  0.15426441477537514
-23.9148870229,  -717.1878030745,   -73.7406597703,  0.1798751005487057
